,horse_id
4835,142471
4836,516097
4837,500311
4838,49696
4839,119288
4840,77965
4841,417304
4842,421403
4843,13348
4844,450675
4845,490274
4846,85689
4847,361321
4848,95545
4849,12585
4850,481786
4851,422160
4852,149234
4853,209435
4854,514948
4855,57915
4856,447483
4857,50595
4858,139882
4859,88293
4860,506544
4861,375385
4862,95033
4863,113046
4864,86838
4865,485975
4866,486944
4867,461649
4868,1890
4869,181485
4870,201248
4871,517189
4872,469141
4873,186322
4874,7563
4875,401935
4876,173436
4877,469285
4878,82400
4879,491187
4880,263351
4881,472613
4882,481240
4883,515414
4884,174973
4885,77965
4886,351612
4887,402808
4888,145310
4889,475240
4890,6956
4891,6747
4892,1181
4893,453497
4894,513895
4895,366166
4896,162110
4897,41195
4898,517786
4899,366723
4900,366723
4901,162110
4902,101194
4903,176222
4904,201450
4905,208502
4906,213583
4907,336863
4908,363863
4909,366166
4910,393738
4911,483611
4912,389538
4913,159324
4914,477221
4915,190603
4916,496101
4917,389140
4918,7008
4919,494987
4920,417093
4921,517786
4922,516974
4923,130392
4924,49696
4925,102504
4926,136408
4927,131339
4928,138342
4929,145310
4930,169735
4931,189811
4932,349037
4933,351111
4934,429170
4935,429859
4936,89873
4937,155911
4938,10921
4939,500311
4940,164013
4941,517367
4942,517807
4943,517259
4944,418282
4945,451805
4946,52899
4947,186864
4948,161934
4949,185385
4950,490893
4951,392243
4952,490889
4953,491450
4954,518945
4955,471042
4956,453497
4957,416204
4958,263351
4959,344122
4960,365997
4961,389080
4962,389140
4963,106659
4964,487717
4965,215998
4966,169506
4967,514948
4968,427279
4969,490893
4970,502231
4971,52016
4972,197643
4973,471296
4974,448407
4975,517807
4976,438291
4977,159592
4978,477082
4979,28010
4980,461888
4981,475893
4982,484950
4983,520
4984,10518
4985,12585
4986,515352
4987,515414
4988,515474
4989,427185
4990,390653
4991,391604
4992,401935
4993,467593
4994,469285
4995,475894
4996,477082
4997,486625
4998,490274
4999,494987
5000,497760
5001,438180
5002,104036
5003,359477
5004,375385
5005,517367
5006,65253
5007,502579
5008,214439
5009,412429
5010,142003
5011,387501
5012,199404
5013,478917
5014,156870
5015,79102
5016,162144
5017,369086
5018,501554
5019,210840
5020,401416
5021,98100
5022,158177
5023,131121
5024,205828
5025,177064
5026,92198
5027,159738
5028,147188
5029,128371
5030,105658
5031,374060
5032,175816
5033,129809
5034,206359
5035,384412
5036,386173
5037,386876
5038,380168
5039,384613
5040,493616
5041,8327
5042,78717
5043,498496
5044,450442
5045,470199
5046,146683
5047,70069
5048,63859
5049,36741
5050,25863
5051,502741
5052,492620
5053,133746
5054,517535
5055,461416
5056,517537
5057,246052
5058,493930
5059,416410
5060,473092
5061,358337
5062,401123
5063,475240
5064,183600
5065,149237
5066,391464
5067,434047
5068,505075
5069,448401
5070,485062
5071,449521
5072,161624
5073,1186
5074,490535
5075,195680
5076,507710
5077,500705
5078,367954
5079,145843
5080,205766
5081,78717
5082,159592
5083,6516
5084,13348
5085,10921
5086,451773
5087,517551
5088,145119
5089,490940
5090,190819
5091,344115
5092,481792
5093,437604
5094,357090
5095,440868
5096,455713
5097,513194
5098,410609
5099,5558
5100,350848
5101,514960
5102,460684
5103,450257
5104,389078
5105,514057
5106,171633
5107,493616
5108,493930
5109,204588
5110,197061
5111,517259
5112,517364
5113,128879
5114,479884
5115,490535
5116,425272
5117,516974
5118,451243
5119,434047
5120,450675
5121,411528
5122,411588
5123,33567
5124,445241
5125,13659
5126,13659
5127,444575
5128,501960
5129,415533
5130,205766
5131,482111
5132,503818
5133,505166
5134,489232
5135,516035
5136,7563
5137,215998
5138,444928
5139,431399
5140,428660
5141,456389
5142,390225
5143,9445
5144,382167
5145,437680
5146,490706
5147,431191
5148,514296
5149,510444
5150,437629
5151,6377
5152,155911
5153,516097
5154,156929
5155,469141
5156,490893
5157,144031
5158,139242
5159,462253
5160,510615
5161,477221
5162,461788
5163,440868
5164,6042
5165,1186
5166,1181
5167,135161
5168,391949
5169,403051
5170,9510
5171,141125
5172,8990
5173,468421
5174,482488
5175,450861
5176,189723
5177,6257
5178,401123
5179,489232
5180,213555
5181,369118
5182,314
5183,516097
5184,213555
5185,24802
5186,4580
5187,31416
5188,141125
5189,506935
5190,449521
5191,512164
5192,503966
5193,424754
5194,441707
5195,467738
5196,107389
5197,476713
5198,507749
5199,7588
5200,182897
5201,33002
5202,481110
5203,47763
5204,407800
5205,370975
5206,28229
5207,15959
5208,503763
5209,366723
5210,184417
5211,422095
5212,3389
5213,339
5214,90555
5215,149234
5216,24802
5217,13341
5218,4104
5219,13352
5220,396955
5221,496101
5222,458367
5223,501959
5224,501960
5225,140915
5226,417746
5227,193427
5228,432745
5229,361321
5230,444608
5231,174851
5232,85689
5233,440044
5234,209377
5235,367405
5236,409408
5237,441707
5238,28942
5239,484078
5240,358337
5241,473092
5242,444608
5243,484078
5244,505075
5245,431191
5246,464779
5247,502800
5248,450931
5249,176860
5250,168085
5251,514754
5252,154662
5253,412083
5254,153480
5255,80658
5256,148615
5257,180961
5258,133075
5259,450199
5260,1198
5261,423500
5262,8745
5263,502972
5264,365790
5265,128983
5266,172029
5267,385382
5268,186240
5269,10138
5270,354697
5271,510992
5272,182077
5273,107389
5274,450861
5275,471296
5276,364702
5277,6840
5278,359544
5279,68796
5280,348398
5281,108955
5282,71922
5283,377226
5284,469073
5285,418715
5286,396980
5287,513895
5288,510444
5289,423213
5290,494538
5291,211613
5292,188936
5293,473517
5294,445044
5295,450612
5296,212634
5297,507417
5298,462466
5299,1198
5300,490835
5301,418715
5302,515282
5303,515687
5304,516035
5305,517039
5306,473915
5307,455924
5308,508928
5309,401949
5310,467197
5311,90993
5312,424336
5313,514960
5314,514958
5315,508927
5316,513195
5317,471253
5318,209030
5319,482511
5320,424754
5321,508718
5322,475550
5323,128107
5324,21046
5325,501554
5326,438291
5327,453954
5328,450201
5329,30435
5330,9988
5331,24478
5332,23675
5333,499480
5334,460684
5335,451773
5336,468515
5337,418713
5338,464592
5339,467197
5340,364483
5341,418998
5342,502579
5343,427311
5344,504986
5345,401848
5346,42716
5347,214067
5348,436358
5349,161621
5350,79632
5351,422551
5352,436359
5353,445423
5354,459362
5355,3136
5356,355819
5357,467192
5358,437846
5359,86092
5360,364505
5361,172331
5362,451772
5363,418713
5364,418714
5365,364615
5366,460709
5367,460708
5368,453027
5369,453026
5370,448083
5371,471008
5372,469168
5373,451774
5374,467195
5375,451773
5376,467196
5377,453028
5378,321580
5379,354042
5380,364507
5381,414403
5382,439953
5383,439968
5384,436357
5385,351421
5386,321449
5387,470299
5388,435909
5389,316302
5390,189845
5391,201587
5392,189006
5393,189841
5394,368610
5395,436356
5396,406365
5397,468651
5398,467193
5399,464641
5400,364497
5401,418600
5402,469166
5403,354603
5404,200880
5405,469163
5406,468515
5407,150555
5408,379522
5409,472402
5410,7925
5411,457728
5412,348521
5413,418425
5414,472804
5415,147411
5416,445723
5417,188936
5418,447883
5419,172177
5420,450199
5421,2432
5422,28229
5423,463173
5424,469167
5425,442383
5426,499707
5427,445632
5428,433490
5429,119288
5430,9548
5431,435672
5432,1219
5433,462848
5434,11335
5435,432367
5436,411422
5437,480758
5438,331746
5439,451912
5440,499480
5441,85601
5442,187517
5443,197054
5444,6074
5445,389440
5446,516988
5447,445044
5448,393263
5449,182882
5450,508750
5451,512031
5452,104483
5453,182897
5454,477755
5455,514162
5456,12955
5457,481110
5458,441828
5459,395841
5460,12887
5461,445401
5462,445408
5463,445414
5464,458018
5465,461510
5466,445396
5467,479663
5468,445410
5469,515618
5470,450324
5471,430054
5472,490427
5473,165150
5474,396893
5475,143153
5476,500237
5477,482150
5478,152620
5479,158688
5480,351423
5481,367239
5482,462248
5483,514754
5484,186980
5485,389440
5486,478740
5487,12887
5488,358614
5489,473362
5490,428610
5491,502972
5492,122443
5493,507925
5494,8327
5495,474098
5496,507747
5497,499531
5498,490835
5499,482482
5500,74433
5501,468177
5502,33002
5503,515191
5504,56753
5505,180323
5506,423380
5507,194390
5508,188270
5509,180323
5510,515578
5511,190603
5512,191690
5513,212634
5514,342385
5515,349727
5516,339856
5517,203520
5518,366143
5519,200840
5520,172177
5521,186240
5522,364702
5523,20357
5524,411546
5525,143153
5526,86758
5527,515267
5528,441314
5529,478253
5530,427602
5531,471253
5532,47339
5533,13312
5534,447970
5535,358614
5536,508431
5537,496353
5538,483808
5539,508647
5540,491912
5541,479815
5542,1771
5543,501973
5544,828
5545,517189
5546,492161
5547,499249
5548,476329
5549,434358
5550,518188
5551,1771
5552,503966
5553,382777
5554,146683
5555,494538
5556,194390
5557,9124
5558,406787
5559,105076
5560,186322
5561,47763
5562,437846
5563,382777
5564,510992
5565,140915
5566,168834
5567,421877
5568,396893
5569,421877
5570,393263
5571,375986
5572,456255
5573,462515
5574,508647
5575,444575
5576,9768
5577,378201
5578,433306
5579,96941
5580,369092
5581,51598
5582,51598
5583,20187
5584,440080
5585,447883
5586,500704
5587,13312
5588,479815
5589,506544
5590,462466
5591,461656
5592,508750
5593,28759
5594,9837
5595,144964
5596,97657
5597,473517
5598,153196
5599,166280
5600,7330
5601,462446
5602,389440
5603,179718
5604,180961
5605,469073
5606,209030
5607,410666
5608,468421
5609,423380
5610,130972
5611,128107
5612,489989
5613,403093
5614,483808
5615,496353
5616,502800
5617,511898
5618,512031
5619,483611
5620,6074
5621,195680
5622,3136
5623,559
5624,82497
5625,154662
5626,164013
5627,418201
5628,468738
5629,485619
5630,201371
5631,434445
5632,159665
5633,423794
5634,443721
5635,421940
5636,209052
5637,366135
5638,145450
5639,9768
5640,485531
5641,510440
5642,135161
5643,7925
5644,492174
5645,471466
5646,17726
5647,90993
5648,503966
5649,382189
5650,392112
5651,388663
5652,154495
5653,173467
5654,72728
5655,390790
5656,417700
5657,30053
5658,508718
5659,388663
5660,382777
5661,410756
5662,425272
5663,388663
5664,485531
5665,491912
5666,440295
5667,366143
5668,518339
5669,150106
5670,367561
5671,498367
5672,162856
5673,515577
5674,515267
5675,514162
5676,427279
5677,394902
5678,451912
5679,6840
5680,21046
5681,400172
5682,189844
5683,510487
5684,468168
5685,490135
5686,445533
5687,422411
5688,110471
5689,415333
5690,738
5691,57444
5692,483741
5693,472835
5694,60983
5695,67455
5696,396606
5697,1428
5698,459683
5699,411501
5700,134843
5701,495734
5702,101623
5703,89936
5704,495168
5705,474458
5706,478813
5707,23478
5708,517438
5709,45569
5710,7918
5711,389016
5712,93050
5713,515465
5714,386396
5715,204532
5716,190514
5717,163351
5718,451773
5719,207662
5720,511729
5721,508992
5722,510440
5723,457204
5724,9208
5725,509040
5726,112325
5727,367033
5728,60492
5729,503500
5730,500699
5731,387454
5732,139618
5733,474458
5734,505826
5735,468861
5736,93050
5737,459192
5738,366773
5739,458014
5740,106659
5741,30053
5742,80065
5743,192930
5744,42062
5745,46115
5746,60397
5747,449628
5748,440080
5749,327221
5750,512165
5751,102449
5752,506529
5753,142471
5754,162856
5755,153525
5756,514318
5757,369092
5758,173753
5759,70321
5760,331746
5761,187517
5762,385159
5763,445533
5764,828
5765,387454
5766,496432
5767,386789
5768,165945
5769,471851
5770,406787
5771,422160
5772,209435
5773,378201
5774,57915
5775,503077
5776,367033
5777,515413
5778,86838
5779,486944
5780,461649
5781,183909
5782,196703
5783,122443
5784,181485
5785,89936
5786,406489
5787,482379
5788,107138
5789,82400
5790,491187
5791,472613
5792,9457
5793,159591
5794,738
5795,366969
5796,209435
5797,351612
5798,77965
5799,438994
5800,351612
5801,77965
5802,438994
5803,447970
5804,462293
5805,495161
5806,500237
5807,495639
5808,482768
5809,497369
5810,402808
5811,327825
5812,382189
5813,496432
5814,53464
5815,20357
5816,495639
5817,518190
5818,518339
5819,488067
5820,66762
5821,517439
5822,76789
5823,162110
5824,389142
5825,215857
5826,389538
5827,389016
5828,385184
5829,43210
5830,42096
5831,350538
5832,203938
5833,397317
5834,23478
5835,511910
5836,479281
5837,508964
5838,319732
5839,369011
5840,381941
5841,393476
5842,417093
5843,426859
5844,457306
5845,483663
5846,130392
5847,49696
5848,516987
5849,482202
5850,89873
5851,500699
5852,500311
5853,517185
5854,485836
5855,418282
5856,451805
5857,124669
5858,44082
5859,514948
5860,504031
5861,425288
5862,52016
5863,470796
5864,327825
5865,449545
5866,417073
5867,441833
5868,507710
5869,456679
5870,207797
5871,415333
5872,375385
5873,60423
5874,509030
5875,508992
5876,457346
5877,387454
5878,24511
5879,497369
5880,482462
5881,509030
5882,52016
5883,5942
5884,215613
5885,169371
5886,502741
5887,368719
5888,44566
5889,197643
5890,129969
5891,149234
5892,59070
5893,492620
5894,441314
5895,517537
5896,246052
5897,475240
5898,181485
5899,502570
5900,448401
5901,485062
5902,52829
5903,139458
5904,145843
5905,154495
5906,57915
5907,161624
5908,197054
5909,376058
5910,462446
5911,470199
5912,472613
5913,472835
5914,500705
5915,367954
5916,6516
5917,439427
5918,482482
5919,13348
5920,126205
5921,10921
5922,134843
5923,402808
5924,162110
5925,517551
5926,495734
5927,490940
5928,377350
5929,369816
5930,151245
5931,455713
5932,479884
5933,5558
5934,486944
5935,500311
5936,515578
5937,168834
5938,450257
5939,204588
5940,181718
5941,461656
5942,450201
5943,490706
5944,490535
5945,7881
5946,88819
5947,44102
5948,451243
5949,450675
5950,434047
5951,77965
5952,109158
5953,411528
5954,411588
5955,33567
5956,445723
5957,415533
5958,487836
5959,10921
5960,205766
5961,459683
5962,482511
5963,487836
5964,502741
5965,503818
5966,505166
5967,29306
5968,174256
5969,122757
5970,143449
5971,72671
5972,443881
5973,93776
5974,385984
5975,9445
5976,434445
5977,481360
5978,506935
5979,207940
5980,514296
5981,91337
5982,25177
5983,437629
5984,155911
5985,505853
5986,492656
5987,4748
5988,7206
5989,518187
5990,518188
5991,510615
5992,504986
5993,150106
5994,477221
5995,461788
5996,418425
5997,485835
5998,473362
5999,510615
6000,510615
6001,489981
6002,419174
6003,415185
6004,451243
6005,462891
6006,392112
6007,411546
6008,133746
6009,182882
6010,335775
6011,411776
6012,451805
6013,191390
6014,475550
6015,130392
6016,401949
6017,89666
6018,87000
6019,191408
6020,317604
6021,140409
6022,475328
6023,60983
6024,367782
6025,159319
6026,482488
6027,145017
6028,382189
6029,148932
6030,504031
6031,161397
6032,489232
6033,369118
6034,516097
6035,86092
6036,4580
6037,147687
6038,31416
6039,154812
6040,512164
6041,516988
6042,456255
6043,467738
6044,476713
6045,507749
6046,396605
6047,444980
6048,437443
6049,470235
6050,396508
6051,11804
6052,186980
6053,559
6054,47339
6055,517807
6056,482488
6057,517367
6058,122889
6059,474098
6060,4580
6061,433586
6062,482727
6063,513644
6064,514897
6065,503763
6066,455924
6067,16658
6068,423500
6069,366723
6070,482665
6071,468738
6072,483741
6073,495168
6074,398808
6075,498067
6076,500291
6077,506015
6078,184417
6079,422095
6080,49696
6081,339
6082,486614
6083,424716
6084,59257
6085,68338
6086,190406
6087,198273
6088,6516
6089,157656
6090,339
6091,168995
6092,78826
6093,162420
6094,158881
6095,48049
6096,38251
6097,388976
6098,163669
6099,463028
6100,97657
6101,175537
6102,426135
6103,201100
6104,189437
6105,67823
6106,461447
6107,94113
6108,172773
6109,172775
6110,197773
6111,366001
6112,366770
6113,394867
6114,473867
6115,394866
6116,462531
6117,454464
6118,378629
6119,434780
6120,474772
6121,375946
6122,42437
6123,461256
6124,493098
6125,444017
6126,470587
6127,184417
6128,489114
6129,487155
6130,431191
6131,439612
6132,437540
6133,505073
6134,421647
6135,351612
6136,511797
6137,517551
6138,9208
6139,11335
6140,450931
6141,31416
6142,366723
6143,427311
6144,424336
6145,387341
6146,422095
6147,431191
6148,478813
6149,490535
6150,482150
6151,497260
6152,168085
6153,80658
6154,148615
6155,210821
6156,425100
6157,462135
6158,169164
6159,4363
6160,51693
6161,14218
6162,50898
6163,94359
6164,159592
6165,104207
6166,452881
6167,183388
6168,83272
6169,142595
6170,133075
6171,98200
6172,435997
6173,428720
6174,450257
6175,8745
6176,505826
6177,456679
6178,417093
6179,387454
6180,139618
6181,482378
6182,47613
6183,11459
6184,359544
6185,516097
6186,472008
6187,471103
6188,377620
6189,482458
6190,511572
6191,514948
6192,71922
6193,513767
6194,515577
6195,437540
6196,425642
6197,517537
6198,137594
6199,173743
6200,456585
6201,109579
6202,200467
6203,445549
6204,478862
6205,200460
6206,433181
6207,430497
6208,111983
6209,163486
6210,95148
6211,348380
6212,439266
6213,150698
6214,153333
6215,153261
6216,80866
6217,153361
6218,105491
6219,47489
6220,153360
6221,200471
6222,200462
6223,202388
6224,365506
6225,365514
6226,33445
6227,200464
6228,153262
6229,153259
6230,173732
6231,438999
6232,517438
6233,517439
6234,517826
6235,467197
6236,486685
6237,507417
6238,73270
6239,56902
6240,1198
6241,3629
6242,418715
6243,473915
6244,424754
6245,514945
6246,514967
6247,514946
6248,500705
6249,514946
6250,32468
6251,12955
6252,517676
6253,501554
6254,461447
6255,449628
6256,500704
6257,438291
6258,13348
6259,367954
6260,453954
6261,30435
6262,449720
6263,96536
6264,491187
6265,189723
6266,502579
6267,499249
6268,490217
6269,202390
6270,210786
6271,211914
6272,492161
6273,30435
6274,79632
6275,434358
6276,389825
6277,394396
6278,89873
6279,472402
6280,42349
6281,457728
6282,63541
6283,75531
6284,143633
6285,121548
6286,173635
6287,409381
6288,2902
6289,348521
6290,177959
6291,402262
6292,159897
6293,101488
6294,159900
6295,141125
6296,53989
6297,132592
6298,111650
6299,512968
6300,330305
6301,145725
6302,472804
6303,145904
6304,389538
6305,162042
6306,188936
6307,11804
6308,396605
6309,396508
6310,450199
6311,437443
6312,444980
6313,470235
6314,2432
6315,28229
6316,189494
6317,442383
6318,445632
6319,433490
6320,119288
6321,9548
6322,405717
6323,435672
6324,1219
6325,462848
6326,432367
6327,411422
6328,480758
6329,2432
6330,195978
6331,145017
6332,462248
6333,499480
6334,471441
6335,41536
6336,437629
6337,7252
6338,67455
6339,436709
6340,10138
6341,441833
6342,33567
6343,450612
6344,133743
6345,506536
6346,481110
6347,374564
6348,441828
6349,448401
6350,457346
6351,395841
6352,45974
6353,445380
6354,430054
6355,28456
6356,455780
6357,143490
6358,458270
6359,1391
6360,98020
6361,475240
6362,126295
6363,67944
6364,28768
6365,144029
6366,28438
6367,395841
6368,128116
6369,165150
6370,517010
6371,517093
6372,517676
6373,456787
6374,8745
6375,485109
6376,502300
6377,127420
6378,87170
6379,461649
6380,158688
6381,351423
6382,482727
6383,481110
6384,367239
6385,507925
6386,488067
6387,438291
6388,211819
6389,514754
6390,478740
6391,42716
6392,176569
6393,123721
6394,144580
6395,178133
6396,367566
6397,458395
6398,336751
6399,514296
6400,197290
6401,416665
6402,209535
6403,452252
6404,417998
6405,502972
6406,8327
6407,514897
6408,507747
6409,79632
6410,499531
6411,490835
6412,477221
6413,108583
6414,397506
6415,82400
6416,74433
6417,468177
6418,80658
6419,33002
6420,515191
6421,502937
6422,510106
6423,126205
6424,505492
6425,204588
6426,351423
6427,419389
6428,56753
6429,475328
6430,473915
6431,50428
6432,485062
6433,485187
6434,490940
6435,507417
6436,355181
6437,141125
6438,200509
6439,461236
6440,489232
6441,129557
6442,445632
6443,86758
6444,502593
6445,471253
6446,358614
6447,424754
6448,195010
6449,505492
6450,512467
6451,425953
6452,200945
6453,510772
6454,499711
6455,195418
6456,508168
6457,508167
6458,202525
6459,445466
6460,154655
6461,203786
6462,510012
6463,433698
6464,440662
6465,373786
6466,380193
6467,504405
6468,502456
6469,159720
6470,422537
6471,429242
6472,213258
6473,419973
6474,373760
6475,494152
6476,213256
6477,190987
6478,215859
6479,443169
6480,182747
6481,435672
6482,508431
6483,155965
6484,167997
6485,374216
6486,346141
6487,156351
6488,202524
6489,497443
6490,126992
6491,26538
6492,122323
6493,184383
6494,132264
6495,192074
6496,501150
6497,353811
6498,358614
6499,418715
6500,467197
6501,468513
6502,9988
6503,24478
6504,129904
6505,26830
6506,23675
6507,21872
6508,501973
6509,174190
6510,63828
6511,63828
6512,146683
6513,494538
6514,194390
6515,9124
6516,165150
6517,47763
6518,437846
6519,11598
6520,510992
6521,160301
6522,12273
6523,4603
6524,140915
6525,200463
6526,203038
6527,202387
6528,214697
6529,200459
6530,200461
6531,200600
6532,172400
6533,143446
6534,127769
6535,137563
6536,173686
6537,192186
6538,192074
6539,440295
6540,393263
6541,375986
6542,450675
6543,440072
6544,392791
6545,471607
6546,14658
6547,462515
6548,508647
6549,14658
6550,444575
6551,15879
6552,128458
6553,139924
6554,143423
6555,425642
6556,194711
6557,433306
6558,96941
6559,9861
6560,4251
6561,478740
6562,442383
6563,429211
6564,422411
6565,422160
6566,477298
6567,97188
6568,419408
6569,13312
6570,479815
6571,506544
6572,499480
6573,462466
6574,23530
6575,13826
6576,26156
6577,13916
6578,28759
6579,9837
6580,86838
6581,411600
6582,351054
6583,473517
6584,153196
6585,507749
6586,502564
6587,469073
6588,209030
6589,410666
6590,468421
6591,423380
6592,130972
6593,45974
6594,128107
6595,489989
6596,403093
6597,483611
6598,6074
6599,3136
6600,506552
6601,186322
6602,188936
6603,492620
6604,499531
6605,485619
6606,489795
6607,118002
6608,393263
6609,9768
6610,503818
6611,415533
6612,128107
6613,425100
6614,508697
6615,391211
6616,421974
6617,444575
6618,440648
6619,133808
6620,390036
6621,135161
6622,7925
6623,155911
6624,348521
6625,482462
6626,514754
6627,437846
6628,436709
6629,1346
6630,90993
6631,507747
6632,191393
6633,117453
6634,353317
6635,481110
6636,1064
6637,510992
6638,497224
6639,85601
6640,438291
6641,453474
6642,485531
6643,491912
6644,33002
6645,366143
6646,502972
6647,359603
6648,144037
6649,149837
6650,67152
6651,156299
6652,120648
6653,172601
6654,367817
6655,211463
6656,771
6657,9445
6658,182759
6659,156743
6660,482463
6661,408608
6662,471103
6663,505166
6664,453954
6665,427279
6666,506788
6667,62792
6668,511572
6669,491142
6670,394902
6671,451912
6672,6840
6673,197246
6674,21046
6675,400172
6676,189844
6677,510487
6678,468168
6679,490135
6680,110471
6681,57444
6682,411501
6683,101623
6684,508647
6685,45569
6686,7918
6687,402808
6688,96941
6689,490835
6690,57444
6691,5878
6692,515465
6693,451773
6694,207662
6695,511729
6696,510440
6697,1265
6698,509040
6699,112325
6700,112325
6701,194978
6702,393168
6703,43559
6704,503500
6705,418353
6706,174161
6707,125414
6708,394952
6709,455065
6710,93050
6711,424856
6712,453474
6713,452769
6714,30053
6715,433552
6716,451773
6717,80125
6718,508431
6719,515465
6720,491142
6721,125414
6722,497409
6723,446600
6724,209052
6725,17886
6726,74433
6727,214067
6728,512165
6729,130875
6730,335575
6731,31300
6732,162856
6733,153525
6734,369092
6735,331746
6736,385159
6737,445533
6738,1116
6739,1844
6740,469251
6741,374641
6742,432479
6743,342159
6744,512766
6745,502989
6746,512767
6747,828
6748,93132
6749,468510
6750,390362
6751,379595
6752,495297
6753,496481
6754,495330
6755,512614
6756,171232
6757,386789
6758,512615
6759,512612
6760,512611
6761,374640
6762,470932
6763,169598
6764,446015
6765,485203
6766,471851
6767,168392
6768,446671
6769,416183
6770,166643
6771,372647
6772,389875
6773,480758
6774,166557
6775,417698
6776,380546
6777,13298
6778,297978
6779,1628
6780,1546
6781,492878
6782,477789
6783,465378
6784,496482
6785,418282
6786,406787
6787,8489
6788,519
6789,475343
6790,475346
6791,461619
6792,447488
6793,503084
6794,133075
6795,389260
6796,494657
6797,472408
6798,25979
6799,502995
6800,494658
6801,503076
6802,401875
6803,461363
6804,401880
6805,475345
6806,442229
6807,502982
6808,443831
6809,467748
6810,646
6811,465683
6812,465680
6813,465682
6814,453479
6815,475816
6816,474428
6817,388011
6818,474427
6819,452808
6820,485214
6821,485213
6822,485217
6823,475818
6824,462304
6825,485204
6826,446676
6827,467833
6828,37575
6829,372649
6830,489898
6831,489895
6832,93050
6833,367033
6834,438291
6835,510487
6836,497737
6837,515413
6838,28229
6839,435777
6840,452372
6841,452371
6842,470922
6843,440393
6844,470948
6845,449991
6846,440394
6847,385159
6848,514871
6849,505492
6850,393116
6851,470944
6852,467410
6853,5558
6854,431261
6855,441238
6856,484614
6857,2459
6858,407070
6859,392113
6860,479785
6861,425207
6862,418399
6863,462132
6864,501973
6865,515413
6866,92075
6867,487860
6868,478671
6869,421440
6870,202812
6871,158688
6872,86758
6873,207662
6874,415911
6875,417691
6876,342293
6877,417694
6878,417695
6879,89936
6880,45569
6881,421974
6882,453446
6883,461788
6884,503500
6885,406489
6886,482379
6887,107138
6888,9457
6889,159591
6890,738
6891,440648
6892,133808
6893,366969
6894,209435
6895,337167
6896,366876
6897,511729
6898,496432
6899,421974
6900,421974
6901,367033
6902,510194
6903,510638
6904,331746
6905,738
6906,828
6907,495639
6908,391211
6909,17886
6910,441828
6911,321650
6912,21091
6913,433081
6914,430055
6915,169105
6916,471253
6917,485531
6918,510440
6919,215857
6920,390036
6921,517010
6922,179191
6923,148615
6924,394457
6925,3946
6926,508697
6927,393283
6928,406787
6929,450199
6930,23478
6931,107138
6932,194390
6933,421974
6934,381941
6935,393476
6936,411422
6937,201371
6938,60262
6939,9124
6940,429367
6941,483663
6942,516987
6943,496432
6944,482202
6945,359544
6946,509040
6947,500699
6948,517185
6949,485836
6950,21046
6951,476713
6952,411148
6953,178981
6954,13312
6955,153525
6956,508992
6957,8728
6958,425288
6959,470796
6960,327825
6961,468168
6962,60423
6963,418948
6964,24511
6965,497369
6966,391775
6967,90993
6968,153196
6969,186322
6970,205766
6971,366341
6972,392759
6973,403093
6974,462466
6975,471851
6976,472836
6977,168085
6978,57444
6979,492530
6980,369672
6981,434047
6982,169371
6983,135161
6984,465280
6985,430054
6986,175487
6987,56753
6988,394902
6989,427279
6990,455713
6991,512578
6992,368719
6993,453446
6994,184548
6995,441314
6996,467738
6997,113750
6998,482386
6999,482768
7000,483611
7001,485619
7002,491912
7003,492656
7004,494538
7005,495639
7006,497369
7007,500237
7008,482150
7009,489444
7010,393031
7011,505853
7012,438994
7013,418460
7014,462293
7015,495161
7016,448407
7017,490706
7018,195630
7019,479815
7020,400771
7021,487717
7022,216472
7023,489989
7024,181485
7025,119288
7026,502570
7027,68051
7028,6412
7029,494045
7030,483663
7031,482463
7032,482482
7033,508765
7034,14826
7035,7252
7036,162110
7037,502570
7038,369816
7039,568
7040,56705
7041,479884
7042,157078
7043,461656
7044,162110
7045,60423
7046,9457
7047,450201
7048,7881
7049,465630
7050,495311
7051,482202
7052,314
7053,146683
7054,445723
7055,10921
7056,9768
7057,314
7058,474458
7059,457204
7060,500699
7061,27172
7062,461656
7063,508256
7064,490834
7065,188742
7066,434445
7067,514367
7068,451537
7069,473517
7070,506935
7071,4748
7072,437515
7073,439170
7074,7206
7075,56938
7076,514871
7077,504986
7078,150106
7079,130972
7080,158351
7081,52910
7082,462515
7083,490639
7084,397927
7085,413310
7086,418425
7087,485835
7088,510615
7089,444821
7090,430295
7091,24511
7092,130392
7093,401949
7094,160038
7095,173974
7096,60983
7097,504031
7098,501554
7099,506935
7100,471296
7101,23323
7102,7206
7103,168085
7104,390233
7105,404854
7106,495311
7107,513204
7108,86092
7109,489981
7110,467227
7111,168834
7112,100446
7113,60753
7114,506430
7115,485972
7116,441676
7117,369092
7118,191393
7119,117453
7120,353317
7121,485807
7122,385495
7123,516988
7124,501150
7125,456255
7126,38821
7127,71922
7128,131455
7129,135223
7130,30053
7131,515618
7132,507003
7133,513644
7134,485836
7135,482482
7136,485835
7137,498367
7138,472402
7139,482379
7140,479884
7141,470796
7142,468177
7143,458556
7144,458552
7145,457728
7146,453998
7147,450931
7148,441498
7149,445723
7150,433490
7151,434864
7152,433586
7153,433306
7154,423380
7155,418425
7156,401949
7157,386789
7158,375986
7159,367561
7160,194706
7161,87258
7162,150106
7163,159591
7164,186980
7165,559
7166,47339
7167,428685
7168,410630
7169,122889
7170,474098
